Name,Row,Column,Label,Annotator,Date annotated
10.08.20-transect1-04.JPG,1068,2243,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,913,2019,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,995,2448,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,856,2358,SHAD,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1179,1493,PCMP Pale,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1342,1252,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1196,1851,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1101,1730,TT,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1258,1751,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1229,1639,D_coral,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1182,2193,PCMP Pale,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1220,2357,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1285,2423,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1291,2437,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1362,1275,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1424,1393,Turf_algae,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1405,2042,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1379,2018,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1536,2175,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1402,2251,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1545,2015,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1839,984,D_coral,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1658,1076,PCMP Pale,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1857,1064,D_coral,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1642,1122,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1756,1460,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1720,1566,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1840,1294,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1827,1521,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1798,1289,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1862,2243,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1737,2008,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1836,2332,SHAD,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-04.JPG,1636,2366,PCOM_Pig,teegani,2020-12-08 22:41:54+00:00
10.08.20-transect1-06.JPG,661,827,SHAD,teegani,2020-12-08 22:44:19+00:00
10.08.20-transect1-06.JPG,644,982,PCOM_Pig,teegani,2020-12-08 22:44:19+00:00
10.08.20-transect1-06.JPG,531,1308,PCOM_Pig,teegani,2020-12-08 22:44:19+00:00
10.08.20-transect1-06.JPG,635,1607,PCOM_Pig,teegani,2020-12-08 22:44:19+00:00
10.08.20-transect1-06.JPG,699,1798,Unk,teegani,2020-12-08 22:44:19+00:00
10.08.20-transect1-06.JPG,473,2193,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,546,1917,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,586,1862,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,561,2408,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,818,1116,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,970,1021,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,946,1052,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,950,1035,SHAD,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,806,902,SHAD,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,951,1254,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,804,1623,SHAD,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,740,1578,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,829,1580,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,929,1910,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,772,2441,PCMP Pale,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1111,794,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1259,1276,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1187,1436,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1221,1243,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1115,1553,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1071,2549,TT,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1212,2365,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1441,798,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1464,1391,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1486,1356,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1437,1403,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1285,1460,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1405,1692,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1377,1981,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1521,2063,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1506,2340,SHAD,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1699,1017,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1749,1442,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1525,1146,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1688,1424,SHAD,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1773,1357,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1655,1636,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1687,2099,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1698,2050,SHAD,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1698,2137,SHAD,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1752,2054,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1617,2213,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1748,2286,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1769,2516,SHAD,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-06.JPG,1534,2323,PCOM_Pig,teegani,2020-12-08 22:44:20+00:00
10.08.20-transect1-08.JPG,541,755,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,476,747,PCMP Pale,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,590,975,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,504,1120,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,530,1509,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,632,1480,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,634,2072,SHAD,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,425,1830,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,600,2026,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,587,2406,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,426,2398,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,903,1055,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,859,1195,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,705,1104,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,905,1375,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,690,1584,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,856,1503,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,763,2003,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,1014,873,TT,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,933,859,PCMP Pale,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,1035,754,TT,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,1127,853,SHAD,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,1049,804,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,1137,904,PCOM_Pig,teegani,2020-12-08 22:47:01+00:00
10.08.20-transect1-08.JPG,947,1580,TT,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1108,1640,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1043,1936,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1007,1982,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,914,2386,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1330,914,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1337,1073,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1213,1662,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1224,1722,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1161,1946,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1220,2237,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1341,2085,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1650,840,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1452,933,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1520,1381,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1431,1174,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1439,1302,SHAD,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1423,1066,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1514,1067,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1429,1423,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1468,1824,SHAD,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1632,2062,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1412,1812,SHAD,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1517,1969,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1531,2376,PCOM_Pig,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-08.JPG,1568,2112,Unk,teegani,2020-12-08 22:47:02+00:00
10.08.20-transect1-10.JPG,775,938,PCMP Pale,teegani,2020-12-08 22:50:45+00:00
10.08.20-transect1-10.JPG,601,784,Unk,teegani,2020-12-08 22:50:45+00:00
10.08.20-transect1-10.JPG,731,960,PCOM_Pig,teegani,2020-12-08 22:50:45+00:00
10.08.20-transect1-10.JPG,753,1414,PCMP Pale,teegani,2020-12-08 22:50:45+00:00
10.08.20-transect1-10.JPG,783,1641,SHAD,teegani,2020-12-08 22:50:45+00:00
10.08.20-transect1-10.JPG,701,1691,Cyan red,teegani,2020-12-08 22:50:45+00:00
10.08.20-transect1-10.JPG,762,2119,PCOM_Pig,teegani,2020-12-08 22:50:45+00:00
10.08.20-transect1-10.JPG,767,2426,PCMP Pale,teegani,2020-12-08 22:50:45+00:00
10.08.20-transect1-10.JPG,646,2457,PCOM_Pig,teegani,2020-12-08 22:50:45+00:00
10.08.20-transect1-10.JPG,660,2284,PCOM_Pig,teegani,2020-12-08 22:50:45+00:00
10.08.20-transect1-10.JPG,817,2292,PCMP Pale,teegani,2020-12-08 22:50:45+00:00
10.08.20-transect1-10.JPG,693,2219,PCOM_Pig,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,1010,960,PCOM_Pig,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,842,862,PCOM_Pig,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,861,1264,PCOM_Pig,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,873,1527,PCOM_Pig,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,1075,2345,PCOM_Pig,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,1226,996,PCOM_Pig,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,1163,993,PCOM_Pig,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,1107,883,SHAD,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,1206,1263,SHAD,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,1243,1519,PCOM_Pig,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,1248,1734,PCOM_Pig,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,1243,1726,PCOM_Pig,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,1280,1823,PCMP Pale,teegani,2020-12-08 22:50:46+00:00
10.08.20-transect1-10.JPG,1088,1996,PCMP Pale,teegani,2020-12-08 22:50:46+00:00
